"","20210112_30102534301221-01_P0091-3 D0 media_06.RCC","20201201_30102534601221-01_P0092 D3 IFNy(100ng-mL)-2_12.RCC","20201201_30102534601221-01_P0092 D3 IFNy(100ng-mL)-1_06.RCC","20201202_30102534611221-01_P0092 D3 IFNy(100ng-mL)-3_06.RCC","20201201_30102534601221-01_P0092 D3 IgG1(250ug-mL)-1_04.RCC","20201201_30102534601221-01_P0092 D3 NMC1(30ug-mL)-1_07.RCC","20201201_30102534601221-01_P0092 D3 aPD1(250ug-mL)-2_11.RCC","20201201_30102534601221-01_P0092 D3 NMC2(100ug-mL)-1_09.RCC","20201202_30102534611221-01_P0092 D3 NMC2(100ug-mL)-3_09.RCC","20201201_30102534601221-01_P0092 D3 aPD1(250ug-mL)-1_05.RCC","20201202_30102534611221-01_P0092 D3 NMC1(30ug-mL)-2_01.RCC","20201202_30102534611221-01_P0092 D3 IgG1(250ug-mL)-3_04.RCC","20201202_30102534611221-01_P0092 D3 Control-2_11.RCC","20201202_30102534611221-01_P0092 D3 Control-1_10.RCC","20201202_30102534611221-01_P0092 D3 NMC1(30ug-mL)-3_07.RCC","20201202_30102534611221-01_P0092 D3 aPD1(250ug-mL)-3_05.RCC","20201202_30102534611221-01_P0092 D3 Control-3_12.RCC","20201202_30102534611221-01_P0092 D3 NMC2(30ug-mL)-3_08.RCC","20201202_30102534611221-01_P0092 D3 NMC2(100ug-mL)-2_03.RCC","20201201_30102534601221-01_P0092 D3 NMC2(30ug-mL)-1_08.RCC","20201202_30102534611221-01_P0092 D3 NMC2(30ug-mL)-2_02.RCC","20210113_30102534541221-01_P0091-7 LUNG D3 NMC2 100ug.ml_07.RCC","20210113_30102534541221-01_P0091-8 LUNG D3 IFNy 100ng.ml_08.RCC","20210113_30102534541221-01_P0091-9 LUNG D3 IgG1 100ug.ml_09.RCC","20210113_30102534541221-01_P0091-10 LUNG D3 NMC2 30ug.ml_10.RCC","20201209_30102534211221-01_P0094 D3 19 IgG 250_04.RCC","20201208_30102534591221-01_P0094 D3 14 PD1 250_11.RCC","20201209_30102534211221-01_P0094 D3 25 IFN_10.RCC","20201208_30102534591221-01_P0094 D3 10 IgG 250_07.RCC","20201204_30102534581221-01_P0094 IgG 250 D3 1_10.RCC","20201208_30102534591221-01_P0094 D3 7 IFN_04.RCC","20201209_30102534211221-01_P0094 D3 27 nmc2 30_12.RCC","20201209_30102534211221-01_P0094 D3 18 nmc2 30_03.RCC","20201209_30102534211221-01_P0094 D3 23 PD1 250_08.RCC","20201208_30102534591221-01_P0094 D3 8 nmc2 100_05.RCC","20201208_30102534591221-01_P0094 D3 9 nmc2 30_06.RCC","20201209_30102534211221-01_P0094 D3 17 nmc2 100_02.RCC","20201209_30102534211221-01_P0094 D3 16 IFN_01.RCC","20201209_30102534211221-01_P0094 D3 26 nmc2 100_11.RCC","20210112_30102534301221-01_P0091-2 D0 media_05.RCC","20210108_P0090_D0_Control(3).RCC","20210108_P0090_D0_Control(1).RCC","20210108_P0090_D0_Control(2).RCC","20210112_30102534301221-01_P0091-1 D3 IgG1 100ug]mL_07.RCC","20210112_30102534301221-01_P0090-12 D3 IFNy 100ng]mL_03.RCC","20210112_30102534301221-01_P0091-1 D0 media_04.RCC","20210112_30102534301221-01_P0091-3 D3 NMC2 100ug]mL_09.RCC","20210108_P0090_D3_IFNg_100ngml(1).RCC","20210108_P0090_D3_IgG1_100ugml(3).RCC","20210112_30102534301221-01_P0090-11 D3 NMC2 100ug]mL_02.RCC","20210112_30102534301221-01_P0090-10 D3 NMC2 30ug]mL_01.RCC","20210108_P0090_D3_IFNg_100ngml(2).RCC","20210108_P0090_D3_NMC2_100ugml(2).RCC","20210108_P0090_D3_NMC2_30ugml(1).RCC","20210108_P0090_D3_IgG1_100ugml(2).RCC","20210108_P0090_D3_IgG1_100ugml(1).RCC","20210108_P0090_D3_NMC2_30ugml(2).RCC","20210108_P0090_D3_NMC2_100ugml(1).RCC","20210112_30102534301221-01_P0091-5 D3 IgG1 100ug]mL_11.RCC","20210112_30102534301221-01_P0091-6 D3 NMC2 30ug]mL_12.RCC","20210112_30102534301221-01_P0091-4 D3 IFNy 100ng]mL_10.RCC","20210113_30102534541221-01_P0091-11 LUNG D3 NMC2 100ug.ml_11.RCC","20210112_30102534301221-01_P0091-2 D3 NMC2 30ug]mL_08.RCC","20210113_30102534541221-01_P0091-12 LUNG D3 IFNy 100ng.ml_12.RCC"
"CYBB - mRNA",8.27661643394809,5.74434494672515,5.85393685565672,5.99389892198965,5.7034150640923,5.53227743119161,5.24831038427122,5.83627866794741,5.45834289126027,5.2535066236758,5.8589750674399,5.04342202752782,5.31156886935921,5.47874875231319,5.23429866684342,4.79921799257185,5.33207945475006,5.66291430869388,5.55203228087359,5.57913292057748,5.51898839629415,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.23846800632564,7.33281906699668,7.43610392508891,7.22170570254048,7.28859336865153,7.49172920358098,8.00202350419613,7.78140654133416,7.83617096816083,7.75156408262006,8.29409316361568,7.62880695057852,7.31024567698744,7.77484797430166,8.91138110541739,9.33422117524932,9.80102911399944,9.56509370784797,7.30849582482043,6.64731579047093,8.27837884110017,7.04049508699455,7.62049604858206,7.72085451149583,7.39535539728831,7.2551471728932,6.57424022908534,8.83915437652064,7.52910188678928,7.74422892217568,7.95990087614247,6.92404126902398,7.27113100176018,6.95461327043656,7.28289202198539,8.1546878759018,6.74051987662916,7.73138346543853,7.49963887339067
"CXCR4 - mRNA",6.77411603061328,4.09226842315452,4.8300900904214,4.26418427134966,4.98881727230571,4.72034966781039,4.83327296090355,5.73092564101975,5.85427156365381,5.03111425276485,5.0150942617089,4.60141751696739,4.90947051920089,5.4956226743301,5.58388308134695,5.14499270539435,5.35118837288889,5.58985089679809,5.39506286808673,5.76235476927387,5.26417439822989,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.70702099100671,7.1693202552464,6.73655222085471,6.35834039793943,6.26689831712593,6.63702877952898,7.08691254970888,7.18883088169222,7.48760773720212,7.23416487411254,7.46903636060387,6.88099396262276,6.43897898334975,7.18396061237933,7.97278158491258,10.2529580061693,9.7900301498288,9.94624521960728,6.98656773448367,7.47739080791864,7.4116454553289,6.71856705512193,7.77249923366744,7.67022833364909,7.84786759045008,7.72463240162888,7.60986430055748,7.9855438744446,8.33645684455287,8.22127616643381,8.25113216838639,8.47224522640336,8.08116011567807,6.77404111862036,7.42039550699433,6.60720013979214,7.08447429215621,7.22888326408076,6.84756206634412
"CD14 - mRNA",6.77411603061328,5.14289436497623,5.78118049343834,4.63349671722099,5.28837750021051,4.81345917139594,4.89216663781133,5.51942138142003,5.25480962246219,5.13420771225685,5.71837661474401,4.82769334211723,5.05631174029071,5.39128607686901,5.08745732505287,4.67368689380184,5.37004731843765,5.43158889753532,4.97448723326486,5.24209789359222,5.53266328302929,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,5.76639949420888,6.06151687792496,5.92051514277924,5.84128196384231,5.63754159312646,6.52011099828843,6.41706109351704,6.38147588052836,6.17905880357785,5.99914472429989,6.31901079512743,5.85351317159047,6.03562338191537,6.62547029289342,6.89031947843322,9.14375920963854,9.5460077497112,9.38612351559517,7.4016053133979,7.06235335451556,7.23107319725973,7.17799854299741,7.11353616365691,7.67022833364909,7.46935601729441,7.64217026711481,6.71174384642911,8.10685012136424,7.44337194581468,7.41741861183892,7.42621880581088,7.40557413866893,7.32627270574258,6.67450532548886,6.96096384835275,7.66164796437257,7.12754303624614,7.0362380130227,7.04020726172873
"KDR - mRNA",6.18915358920855,3.02725899348659,3.76837321281131,4.26418427134966,3.15322408847478,3.28005479309131,3.25200336261259,3.6736857632649,3.58216372449965,3.77884282319957,3.91440445965446,3.86055981959543,4.00247237281457,3.85844168851072,3.77485757206847,4.12105553054116,4.26652061062843,4.20372495845441,4.12022759048781,4.0848124687923,3.93815666819349,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.71909381013127,6.97172035660217,7.63495414390548,7.62715712225382,7.70363083332683,7.61526816945602,7.12755452978452,6.70340397541573,6.89815786697498,7.26217916772614,6.45111450573798,7.05996409979201,7.03562337091921,7.20166254816966,3.47136437156448,8.86198829013313,8.62653142315175,8.75773872770132,3.19980204416031,6.79931897890579,6.78361426044629,2.56744030814171,4.09524779768106,3.91156206901603,6.60685947443669,6.72463240162888,4.26985221203887,6.67621579183532,4.45440721921336,4.35155787445556,4.71197339456788,4.01929466474245,5.39666187139073,6.56759024216694,2.81824358531489,5.90676043459948,4.380265096346,3.21256575934411,4.26616241200163
"CTAG1B - mRNA",1.72672268392744,3.02725899348659,3.76837321281131,4.26418427134966,3.15322408847478,3.28005479309131,3.33577321212547,3.6736857632649,3.58216372449965,3.77884282319957,3.91440445965446,3.86055981959543,4.00247237281457,3.85844168851072,3.77485757206847,4.12105553054116,4.26652061062843,4.20372495845441,4.12022759048781,4.0848124687923,3.93815666819349,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.63875175179322,7.57857539039885,7.64113271954801,7.60535291092368,7.33798142941869,7.53409529065077,7.08691254970888,7.21155088341217,7.26521541500831,7.26217916772614,7.53857722574532,7.85351316535267,7.1688898270735,7.66428950570657,3.47136437156448,4.41174369862063,4.42126935699206,5.37441017480725,3.19980204416031,6.93682248616989,6.13153750587477,6.30352951474652,4.09524779768106,3.91156206901603,6.60685947443669,2.54527724159701,4.26985221203887,3.93411062164778,4.45440721921336,4.35155787445556,3.87715075821664,4.01929466474245,4.3416253841596,6.03707552884819,2.81824358531489,2.76562024472676,4.380265096346,3.21256575934411,4.26616241200163
"TLR1 - mRNA",1.72672268392744,4.92876962658916,4.62363917003772,4.2820243587452,4.51076999010518,4.27289071074017,3.9487501549662,4.64072774967986,4.79537801799426,5.08358174041824,5.06954205399331,4.23104902643555,5.23139861408826,5.00009525981189,4.8346911445293,4.25864954526119,4.59511393221282,4.68061641113247,4.90631575948869,5.14391751683388,5.05267037799628,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,5.9414862128832,6.15773226286527,6.51223494712324,6.17312551415117,6.26689831712593,6.19583895232562,7.00202350419613,7.06953188256752,7.02705572783145,6.8715948015724,6.9620763680269,6.3625268554936,6.16888983709941,6.702091601201,3.47136437156448,6.5818803793564,6.84774565286147,6.63220791773099,3.19980204416031,2.91043833744184,2.75168158722949,2.56744030814171,4.09524779768106,3.91156206901603,3.22973526082972,6.55470747009866,4.26985221203887,3.93411062164778,6.58354960601191,6.05833745175314,6.46686086207248,6.48152305342829,6.49619770019288,6.56759024216694,6.42039550699433,6.60720013979214,4.380265096346,6.3443603971623,6.36213512642935
"ANGPT2 - mRNA",1.72672268392744,3.74434497363767,3.8300900904214,4.26418427134966,3.28837746329454,3.28005479309131,3.33577321212547,3.6736857632649,3.60273288809751,3.77884282319957,3.91440445965446,3.86055981959543,4.00247237281457,3.97624850884127,3.77485757206847,4.12105553054116,4.26652061062843,4.20372495845441,4.12022759048781,4.0848124687923,3.93815666819349,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,8.14759358602663,8.37346100289581,8.23019961186755,8.41375367916647,7.85186072417284,8.47007035406928,7.7649843354354,7.36129793327236,7.57454340960646,8.09051919172656,8.0179296168217,7.59601704738214,7.79567248467877,7.8213905726815,3.47136437156448,8.91066221608924,8.35522942915224,8.4581785407041,3.19980204416031,7.86970839068429,2.75168158722949,6.52592196739464,4.09524779768106,6.86287351252155,6.60685947443669,7.36206247327378,6.8372747055733,3.93411062164778,6.68664317885846,5.92709298445209,5.88189830426612,6.40557413866893,6.70478428266462,6.03707552884819,6.54592635679403,6.3661919985843,6.99427651370315,5.96584866204921,6.52563394953421
"CD36 - mRNA",1.72672268392744,4.53284088544134,4.31551696106526,4.26418427134966,3.610305676313,3.28005479309131,3.25200336261259,3.77399421590636,4.06839634578844,3.79978868747478,3.91440445965446,3.86055981959543,4.00247237281457,4.11375199925841,4.18699299294614,4.12105553054116,4.31271417731312,4.20372495845441,4.12022759048781,4.12345331867659,4.01419601636628,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,6.55367019177333,6.57857539794622,7.19703277340675,6.79065593480871,7.53840849217136,8.1602150507132,6.34994704397683,6.60386831175309,6.84319151309317,7.10605999668838,7.11787102660303,6.79692959232365,7.08142703407284,6.48796684074222,3.47136437156448,9.24484533659383,8.93687153658104,9.36260082649512,6.72353346971827,6.47739081601437,2.75168158722949,6.71856705512193,4.09524779768106,3.91156206901603,3.22973526082972,6.55470747009866,4.26985221203887,6.15265388162591,6.78285847198025,4.35155787445556,6.23553528121851,6.28358366584438,6.43060925747148,6.45211301714194,6.6614035468966,6.71411531199821,7.21000523713452,8.25863043906978,4.26616241200163
"TGFB2 - mRNA",6.99650857058257,3.02725899348659,3.76837321281131,4.26418427134966,3.15322408847478,3.28005479309131,3.25200336261259,3.6736857632649,3.58216372449965,3.77884282319957,3.91440445965446,3.86055981959543,4.27204051324531,3.85844168851072,3.77485757206847,4.12105553054116,4.26652061062843,4.20372495845441,4.12022759048781,4.0848124687923,3.93815666819349,3.89990153342207,7.88248418521993,7.77443459711337,7.97911524913649,7.88901881385589,7.0237149384988,7.68365730593668,7.40115347109239,7.70363083332683,7.72499963554401,7.08691254970888,6.99291059764475,6.68025283926029,7.16660152499525,6.82962597297995,6.76778327923309,7.50769182469624,7.51653599640575,7.12478472659764,7.21193076219183,6.87576003914788,6.70882920008617,7.20896020132605,9.00095281360595,8.49410750066207,7.04049508699455,7.67296350120489,7.76976411060906,7.73239031458239,8.72463240162888,6.95275191522904,7.24011671810478,4.45440721921336,6.66405855964985,5.17140496816718,5.5180488398479,5.86232549097623,8.2934152366348,7.54592634907391,6.3661919985843,6.62504269743652,5.4512756441992,6.30324159083361
"COL11A1 - mRNA",6.18915358920855,3.45483838036493,3.76837321281131,4.26418427134966,3.15322408847478,3.28005479309131,3.25200336261259,3.68653145375125,3.58216372449965,3.77884282319957,3.91440445965446,3.86055981959543,4.00247237281457,3.97624850884127,3.77485757206847,4.12105553054116,4.26652061062843,4.27726068968063,4.12022759048781,4.0848124687923,3.93815666819349,3.89990153342207,7.65300236692543,7.88690936804884,8.00608239467887,7.12508612627098,7.60441545763346,7.15447233714284,7.01672397390188,7.48929074381519,7.27013275420169,7.51221830428634,7.34083389701985,6.80054714050218,7.42798809785906,7.42380697731246,7.52811281685688,7.45646646657485,7.45882048327383,6.7097471825245,6.09645362748722,6.2627830581985,5.49470437652837,7.10204489764652,7.64731579766713,7.13153750587477,6.52592196739464,7.56604834351135,7.50672960164952,3.22973526082972,7.72463240162888,7.38159522468096,7.28193681282074,6.95794514185333,6.05833745175314,5.17140496816718,6.054101806311,6.21379796603665,7.0370755178631,6.76831882003973,6.60720013979214,6.74051987662916,5.3443603971623,6.57626001342479
"SFRP1 - mRNA",1.72672268392744,3.98535323875698,5.17112698690101,4.74597145665105,4.40385477158455,3.87235273936433,3.57023837288294,4.44141893931449,4.11730606092727,3.97666653322892,4.08724412907751,3.86055981959543,5.05631174029071,4.15682065742583,4.70636698994148,4.16845165848926,4.26652061062843,4.49298942827135,4.12204440510784,4.51773230637309,4.5051824255404,8.08559240037893,8.15257327641515,8.17969106242111,8.25119488444841,7.40466019513516,7.98489577089831,7.34819675516172,7.23122850699086,7.37225132941023,7.25332439962963,7.84027245442083,7.47833736494593,7.39509568662415,7.49247692704119,7.55545111071705,7.92125775029927,7.50769182469624,7.76297391892725,3.47136437156448,6.4374904787403,6.4232477620353,6.13625035556994,7.86103700960213,7.28474574501116,6.64611061491351,7.41900668158606,7.91000273642341,6.86287351252155,7.14742792240705,6.72463240162888,7.67857703466831,6.32257887405545,6.87305626149766,6.66405855964985,6.79943617429573,6.68797394273548,6.78570418953391,7.18907861130815,7.13088881119443,6.99422333950387,7.32548238184765,6.28777690004553,6.84756206634412
"MLANA - mRNA",1.72672268392744,3.86987594542993,5.01066227937704,4.59396824970338,4.02534317559185,4.18269301250805,3.25200336261259,4.54451240251265,3.73397738523361,3.92008307450792,3.91440445965446,4.00278000803248,4.68707799385596,4.74178326598839,4.60203053182853,4.21425538821819,4.26652061062843,4.20372495845441,4.12022759048781,4.1640953307651,4.2641744357704,8.43351565600107,8.46744671854795,8.60937524162092,8.18193217993991,9.24891461026611,8.73101298088204,9.19493430730808,9.26870318249587,9.30819791218917,9.23346403703804,8.26141017817828,8.52443375078644,8.59548275183556,8.89861790159545,8.77664467031795,8.81840937284698,8.72528324557871,8.65146551303768,6.7097471825245,6.54711493621781,6.4232477620353,6.02077313131313,6.98656773448367,6.93682248616989,7.23107319725973,6.30352951474652,7.67296350120489,7.32230503087267,7.84786759045008,7.2551471728932,7.42223714741598,7.10685011613101,7.32051522123804,6.66405855964985,6.51932826157904,6.55367287935007,6.95854086063391,6.45211301714194,6.6614035468966,6.81365106066764,7.65479006290419,6.5508112474047,7.0036814073451
"NFATC2 - mRNA",6.18915358920855,4.74434491981263,4.73055453280012,4.70944554064728,4.87334011167957,4.92893639276259,4.83327296090355,4.93445889642542,4.76500419319027,4.63377870571638,4.79578128324657,4.91789112953578,5.00900607754241,5.17788224247674,4.77195544086257,4.91469515418967,4.74711693612166,4.84662629653178,4.59597549070081,5.08163311376778,4.84913693649156,8.32660051050454,8.18733877955819,8.02441296438544,5.4308195266067,7.63238223044092,7.45146355313326,7.95564334637468,7.64863691825316,7.66544761157049,7.72092995270435,7.86452009299877,7.29901372237221,7.19011387915667,7.54663262169559,7.25846927939415,7.49292342737829,7.60498908137104,7.73892833444979,6.97278157916972,6.86198829323377,6.84774565286147,6.60573563203428,6.86103700339678,2.91043833744184,6.49410750066207,7.04049508699455,7.50946478164692,7.4478359099517,6.95478275142539,7.0141390064226,7.33977512328771,6.7376163282704,6.9161249327106,6.89232749978619,6.68925325078881,6.65555234642528,7.07043381030272,6.56759024216694,6.54592635679403,2.76562024472676,7.4995118685029,6.85337399954171,6.71827909011246
"HEY1 - mRNA",6.18915358920855,5.45483844615109,5.05248249726665,4.67197084973992,4.56139610027297,4.62081405680549,4.10629136107541,5.00845954863861,4.82512522461053,5.13420771225685,4.89961692903359,4.62838458657898,4.68707799385596,5.04663777562254,4.89481223498694,4.79921799257185,4.77568612518628,4.74932911150191,4.90631575948869,4.80152533760281,5.32830472422424,3.89990153342207,7.60237628131166,4.99184601639063,5.4308195266067,7.40466019513516,7.41298932111116,7.72496425836294,7.40956573775426,7.66544761157049,7.58871474800005,7.81561050319091,7.96643830049522,8.1108872496334,7.90158948959803,8.05399877718338,7.34289800070829,7.50769182469624,7.54455038363627,6.97278157916972,7.91748343870387,7.65105377267774,7.67102722363877,7.4016053133979,7.17783070977035,6.78361426044629,8.11088437939939,7.32504023570225,7.81706972174988,6.95478275142539,7.36206247327378,7.42223714741598,7.28193681282074,7.2549268172703,6.74422892217568,6.90179781243852,7.10301128809736,7.3441945694571,6.95461327043656,6.76831882003973,6.71411531199821,7.65479006290419,6.92932280318771,7.30324159083361
"GPSM3 - mRNA",6.5110817117769,4.80847530637695,4.67808706460198,4.97863217111616,3.70341503640532,3.98338411012936,3.89216668639447,4.73092564101975,4.01777032799995,3.77884282319957,3.91440445965446,3.86055981959543,4.56154713722873,4.19864093017772,4.36756522926948,4.25864954526119,4.56269241382217,4.20372495845441,4.12022759048781,4.51773230637309,4.35933161449682,8.75544375088844,8.81738918747292,8.44762419741955,8.18193217993991,7.44155988502065,7.48893821797332,7.51223494712324,7.59801091271418,7.49552264921295,7.50598995286833,7.44948268451233,7.70340398233752,7.32661587487647,7.26217916772614,7.62903226869082,7.59601704738214,7.90160606313701,7.8213905726815,7.195174082547,7.52941292153284,7.58471126957371,7.27711298275366,7.64953281786005,7.56485375727068,7.84774450677084,7.62545758771571,7.38917060989401,7.76976411060906,7.23489065351531,6.72463240162888,7.7758741718803,7.76736372739653,7.2880937176994,7.3421305696817,6.51932826157904,6.92404126902398,6.70478428266462,7.18907861130815,7.13088881119443,6.99422333950387,7.24953347780669,6.73138345864968,7.60092217477331
"IRF4 - mRNA",6.5110817117769,4.28491346937859,4.31551696106526,4.26418427134966,3.95134253819123,3.87235273936433,3.25200336261259,4.33038766145423,3.79537796603991,3.77884282319957,3.91440445965446,3.86055981959543,4.00247237281457,4.46167529672643,4.13808335422729,4.25864954526119,4.26652061062843,4.20372495845441,4.12022759048781,4.0848124687923,4.35933161449682,7.62616074854846,7.49546104141786,7.8503834434195,5.4308195266067,8.7951967476213,8.61716386313212,8.55867061079602,8.4386281660064,8.55043092755266,8.5953990917568,8.26141017817828,8.40137537775591,8.37585954415197,8.53519776453961,8.50856479411383,8.41985990600496,8.20036808112299,8.780748602763,6.38781922202002,6.5818803793564,6.93020783045008,6.40543703638894,8.30849582482043,8.17783070977035,7.49410750066207,7.04049508699455,7.38917060989401,7.18480165946758,7.23489065351531,7.64217026711481,7.42223714741598,6.96000882685923,6.99858706768376,6.66405855964985,7.06952531997279,6.89656051638058,7.39666187139073,7.91154459084022,8.0053579627984,6.81365106066764,7.59466904030738,6.50190167292427,7.04020726172873
"IL24 - mRNA",1.72672268392744,3.45483838036493,4.17112698690101,4.26418427134966,3.40385477158455,3.31595945458169,3.25200336261259,4.00845954863861,3.58216372449965,3.79978868747478,3.91440445965446,3.86055981959543,4.00247237281457,3.85844168851072,4.03498986429794,4.12105553054116,4.26652061062843,4.20372495845441,4.12022759048781,4.0848124687923,3.93815666819349,3.89990153342207,7.49546104141786,4.99184601639063,5.4308195266067,8.14312003526776,8.33281906252217,8.00917270951975,8.09182548803731,8.27778655368078,9.00988071576957,7.41706108507559,7.75070964553733,7.5230131806607,8.13664839158467,8.17903480069964,7.57933815302672,8.01216450138697,7.91019977833202,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,7.30849582482043,7.93682248616989,6.49410750066207,7.04049508699455,7.32504023570225,8.47758338016182,8.31735285148549,7.46159809946961,7.67857703466831,8.64450699057348,8.35222397324586,7.64330001742061,7.31188617149376,10.0290108173965,9.09710157899441,6.77404111862036,6.6614035468966,6.49172284714798,7.16936323287035,6.891848115836,6.96620662086331
"SNCA - mRNA",1.72672268392744,4.1918040008456,4.24512756434064,4.51150618087574,3.70341503640532,3.28005479309131,3.25200336261259,4.49388637580886,4.06839634578844,3.8611893616283,4.08724412907751,3.86055981959543,4.18957829155812,4.56121100956243,4.56550456745704,4.12105553054116,4.38866312361939,4.20372495845441,4.12022759048781,4.0848124687923,4.29659587008264,3.89990153342207,4.65347160813647,7.60937524162092,7.71062642646526,7.33576529054984,7.45146355313326,7.57166794477074,7.46711680938012,7.48929074381519,7.50598995286833,7.65806925600698,7.84090745511786,7.82202693676732,7.97677701083272,7.87737916265619,7.38189208871993,7.40335510126363,7.31984395172304,6.38781922202002,5.99691788616535,6.08221094282266,6.0603016059985,7.64953281786005,6.79931897890579,6.90914506396057,7.04049508699455,7.67296350120489,3.91156206901603,7.31735285148549,7.2551471728932,4.26985221203887,6.79651011358044,7.11406431461072,6.53477556537811,6.97875994169678,7.00347570299873,7.07043381030272,6.45211301714194,6.86785446712164,5.71411531199821,7.74051987662916,6.891848115836,6.80574189912376
"MMP1 - mRNA",1.72672268392744,3.86987594542993,4.24512756434064,4.26418427134966,3.16284679599449,3.28005479309131,3.7077419960075,3.93445894360503,4.11730606092727,4.27622678645075,3.93914531803982,3.86055981959543,4.00247237281457,3.85844168851072,3.86506491786055,4.12105553054116,4.26652061062843,4.20372495845441,4.12022759048781,4.38648775210155,4.23100754040594,3.89990153342207,4.65347160813647,4.99184601639063,5.4308195266067,7.23846800632564,7.76577837285043,7.67163489633375,8.11258410788309,7.65990947080365,7.59762034176153,6.95762947804528,7.71934547440716,7.35636330612882,7.63498848167694,7.48673818985026,7.19746748888105,7.25135194437687,7.20166254816966,3.47136437156448,4.41174369862063,4.42126935699206,4.50542934588126,7.30849582482043,2.91043833744184,6.49410750066207,7.30352951474652,4.09524779768106,3.91156206901603,7.84786759045008,7.36206247327378,4.26985221203887,7.10685011613101,7.03811538735184,6.17863172963434,6.73434112375637,7.53597086794703,8.0377676213824,6.77404111862036,6.42039550699433,7.90676043459948,7.9469708624822,6.22888326408076,7.71827909011246
